100819345,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,09/05/2010,04:45,BAYVIEW,NONE,1400 Block of 17TH ST,-122.398234883137,37.7650972868419,"(37.7650972868419, -122.398234883137)",10081934504144
100819345,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Sunday,09/05/2010,04:45,BAYVIEW,NONE,1400 Block of 17TH ST,-122.398234883137,37.7650972868419,"(37.7650972868419, -122.398234883137)",10081934514052
100822746,"SEX OFFENSES, NON FORCIBLE",UNLAWFUL SEXUAL INTERCOURSE,Monday,09/06/2010,09:16,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.387608678524,37.7329658746995,"(37.7329658746995, -122.387608678524)",10082274602010
100830357,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,09/04/2010,11:30,BAYVIEW,NONE,300 Block of HARBOR RD,-122.380680253872,37.7336308948478,"(37.7336308948478, -122.380680253872)",10083035702004
100851212,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,09/10/2010,22:30,BAYVIEW,"ARREST, BOOKED",1500 Block of REVERE AV,-122.389286347131,37.7310998921861,"(37.7310998921861, -122.389286347131)",10085121202004
100857107,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Wednesday,09/15/2010,21:16,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,100 Block of KISKA RD,-122.375989158092,37.7301576924252,"(37.7301576924252, -122.375989158092)",10085710702104
100857107,"SEX OFFENSES, NON FORCIBLE",INCEST,Wednesday,09/15/2010,21:16,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,100 Block of KISKA RD,-122.375989158092,37.7301576924252,"(37.7301576924252, -122.375989158092)",10085710714030
100875187,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Wednesday,10/27/2010,16:15,BAYVIEW,JUVENILE BOOKED,1300 Block of WAYLAND ST,-122.415460754669,37.7232636795796,"(37.7232636795796, -122.415460754669)",10087518715017
100881203,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",Monday,09/13/2010,06:30,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,100 Block of ALBATROSS CT,-122.372202831457,37.7283811943587,"(37.7283811943587, -122.372202831457)",10088120302020
100901215,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Tuesday,09/28/2010,11:20,BAYVIEW,"ARREST, BOOKED",100 Block of DAKOTA ST,-122.395513264888,37.7536178531447,"(37.7536178531447, -122.395513264888)",10090121502104
